timestamp,course,hear_web,hear_sm,hear_ce,hear_fam,hear_cs,hear_alum,hear_hs_tchr,hear_hs_gc,hear_iaa,hear_emp,hear_bb,hear_tv,hear_radio,hear_oth,att_cost,att_loc,att_prog,att_online,att_fam_ref,att_fac_staff,att_rep,att_finaid,att_scholar,att_sml_cls,att_extrac,att_tr_acc,att_neg_exp,att_njstars,att_tr_4yr,att_hs_cr,ev_oh,ev_idd,ev_ocis,ev_virt_info_2020o,ev_wwd,ev_rcf,ev_hs_st,ev_cp,ev_cyber,ev_info_hs,ev_cvhs,ev_cvi,ev_wfd_cls,ev_ct,ev_taf,ev_summer,imp_mhs_comp,imp_mhs_club,imp_comp_comp,imp_aftr_camp,imp_sum_camp,imp_ap_comp,imp_dual_comp,imp_fam,imp_fam_comp,imp_hs_tchr_gc,imp_emp,imp_cs,imp_exp_work,imp_oth,curr_deg,moti_deg_all_2020o,src_hs_gc,src_hs_tchr,src_it_web,src_adm,src_adv,src_emp,src_wfd,src_nj_wfd,src_oth,comp_1st,interest_in_more_classes,why_more_comp,gender,ethnicity,age,hear_hm_2223o,ev_tt_virt_2021a,ev_hoc_2223o,mot_job_comp_2021a,mot_tr_bach_2021a,mot_tr_hs_2021a,mot_career_adv_2021a,mot_career_ch_2021a,mot_prof_dev_2021a,mot_job_disp_2021a,mot_reloc_2021a,mot_curr_tech_2021a,mot_it_cert_2021a,mot_fin_2021a,mot_pers_enr_2021a,year
2021-12-17 13:11:40-05:00,CMP 128 Computer Science I,No,No,No,Don't recall,Don't recall,Don't recall,Yes,Don't recall,No,No,No,No,No,Don't recall,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,,No,No,No,No,No,No,No,No,No,Business,0.0,,Man,White/Caucasian,18 and younger,,No,,Yes,Yes,No,No,No,No,No,No,No,No,No,No,2021
2024-09-09 12:33:58-05:00,CMP 128 Computer Science I,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,Some Impact,No,No,No,,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Mechanical Engineering Technology,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,2.0,Quite difficult and I do not see myself using it in the future ,Man,White/Caucasian,21-24,,No,,No,No,No,No,No,No,No,No,No,No,No,No,2024
2024-09-09 18:00:11-05:00,,No,No,Yes,No,No,No,Yes,Don't recall,No,No,No,No,No,Don't recall,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Yes,No,No,,No,Not Sure,No,No,No,No,No,No,No,No,No,Not Sure,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,CIS Game Development Option,,Don't recall,Don't recall,No,No,No,No,No,No,Don't recall,First Choice,0.0,,Man,Hispanic or Latino;White/Caucasian,18 and younger,,No,,Yes,No,No,No,No,No,No,No,No,No,No,Yes,2024
2024-09-10 09:00:12-05:00,CMP 128 Computer Science I,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,High Impact,Some Impact,Some Impact,No Impact,High Impact,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,No Impact,Computer Science,,No,No,No,Yes,No,No,No,No,No,First Choice,0.0,,Man,Hispanic or Latino;Asian,18 and younger,,No,,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,2024
2024-09-10 12:34:53-05:00,CMP 128 Computer Science I,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,High Impact,High Impact,High Impact,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,No Impact,High Impact,High Impact,No Impact,Yes,No,Yes,,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,Some Impact,No Impact,Mechanical Engineering Technology,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,3.0,"It all depends on what classes are required for my final semester, but I might not be looking back to this class overall.",Man,Hispanic or Latino,19-20,,No,,No,No,No,No,No,No,No,No,No,No,No,No,2024
2024-09-10 15:06:47-05:00,CMP 128 Computer Science I,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,,Don't recall,Don't recall,No,No,No,Yes,No,No,Yes,First Choice,0.0,,Man,Asian,19-20,,No,,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,2024
2024-09-10 15:07:28-05:00,CMP 128 Computer Science I,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,No Impact,Undecided,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,4.0,I work with Schneider Electric PLC Programming software on a daily basis and some of what I need to learn is based on basic Computer programming language,Man,White/Caucasian,21-24,,No,,No,No,No,No,No,No,No,No,No,No,No,No,2024
2024-09-10 15:07:36-05:00,CMP 128 Computer Science I,Yes,Yes,Don't recall,Yes,No,No,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Business Administration,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,2.0,This it the only computing class I would need to take to complete my degree.,Man,Asian,19-20,,No,,No,No,No,No,No,No,No,No,No,No,No,No,2024
2024-09-10 15:07:42-05:00,CMP 128 Computer Science I,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,Some Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Undecided,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,3.0,,Woman,Asian,19-20,,No,,No,No,No,No,No,No,No,No,No,No,No,No,2024
2024-09-10 15:07:51-05:00,CMP 128 Computer Science I,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,High Impact,High Impact,High Impact,No Impact,High Impact,No Impact,High Impact,High Impact,No Impact,No,No,Yes,,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,"Technical Studies, Applied Associate of Science",,Yes,Yes,Don't recall,Yes,Yes,Yes,No,No,No,First Choice,0.0,,Woman,Hispanic or Latino,18 and younger,,No,,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,2024
2024-09-10 15:08:06-05:00,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,,No,No,No,No,No,No,No,No,No,First Choice,0.0,,Man,White/Caucasian,18 and younger,,No,,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,2024
2024-09-10 15:08:12-05:00,CMP 128 Computer Science I,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,No Impact,No Impact,Information Security Certificate of Achievement,,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Business,0.0,,Man,Hispanic or Latino,19-20,,No,,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,2024
2024-09-10 15:08:18-05:00,CMP 128 Computer Science I,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Yes,Yes,Yes,,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Electronics Engineering Technology,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,1.0,it would not really benefit me to take another while there are other classes that i need to take to finish my degree,Man,Hispanic or Latino,18 and younger,,No,,No,No,No,No,No,No,No,No,No,No,No,No,2024
2024-09-10 15:08:20-05:00,CMP 128 Computer Science I,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,High Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Yes,No,No,,No,No,No,No,No,No,No,Yes,No,No,No,No,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,High Impact,Computer Science,,No,No,No,No,No,No,No,No,No,First Choice,0.0,,Man,Hispanic or Latino;White/Caucasian,18 and younger,,No,,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,2024
2024-09-10 15:08:38-05:00,CMP 128 Computer Science I,No,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,High Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,Some Impact,No Impact,High Impact,Some Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Security Certificate of Achievement,,No,No,No,No,No,No,No,No,Yes,Engineering,0.0,,Man,Hispanic or Latino,25-34,,No,,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,2024
2024-09-10 15:08:43-05:00,CMP 128 Computer Science I,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,High Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,,No,No,No,No,No,No,No,No,No,Business,0.0,,Man,Asian,25-34,,No,,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,2024
2024-09-10 15:08:50-05:00,CMP 128 Computer Science I,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,Computer Science,,No,No,No,No,No,No,No,No,Yes,First Choice,0.0,,Man,Black/African American,18 and younger,,No,,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,2024
2024-09-10 15:09:36-05:00,CMP 128 Computer Science I,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Don't recall,High Impact,High Impact,Some Impact,Some Impact,High Impact,Some Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Liberal Arts,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,4.0,It is beneficial to everyday life and good skill to have,Man,White/Caucasian,19-20,,No,,No,No,No,No,No,No,No,No,No,No,No,No,2024
2024-09-10 15:09:48-05:00,CMP 128 Computer Science I,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,,No,No,No,Yes,No,No,No,No,No,First Choice,0.0,,Man,White/Caucasian,18 and younger,,No,,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,2024
2024-09-10 15:11:07-05:00,CMP 128 Computer Science I,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,Yes,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Electronics Engineering Technology,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,5.0,Strengthen my skills,Man,Black/African American,35-64,,No,,No,No,No,No,No,No,No,No,No,No,No,No,2024
2024-09-10 15:15:10-05:00,CMP 128 Computer Science I,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,High Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,High Impact,High Impact,No Impact,High Impact,No Impact,No,No,Yes,,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Information Technology,,No,No,Yes,Yes,Yes,No,No,No,No,Cybersecurity,0.0,,Man,Black/African American,21-24,,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2024
2024-09-10 17:17:34-05:00,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,No Impact,No Impact,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Computer Science,,No,No,No,Yes,No,No,No,No,No,Data Analytics and Statistics,0.0,,Man,Choose not to reply,18 and younger,,No,,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,2024
2024-09-10 17:24:45-05:00,CMP 128 Computer Science I,Don't recall,Don't recall,Don't recall,Yes,No,Don't recall,No,Yes,No,No,No,No,No,Don't recall,Some Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No,No,Not Sure,,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Computer Science,,No,No,No,Don't recall,No,No,No,No,No,First Choice,0.0,,Woman,Asian;Native Hawaiian/Other Pacific Islander,19-20,,No,,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,2024
2024-09-10 19:17:19-05:00,CMP 128 Computer Science I,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Some Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,No Impact,Computer Science,,No,No,No,No,Don't recall,No,No,No,No,,0.0,,Man,Hispanic or Latino,25-34,,No,,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,2024
2024-09-10 19:17:55-05:00,CMP 128 Computer Science I,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,High Impact,High Impact,Some Impact,Some Impact,High Impact,No Impact,High Impact,No Impact,No Impact,Some Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Yes,No,Yes,,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,"Technical Studies, Applied Associate of Science",,No,Yes,Yes,Yes,Yes,No,No,No,No,Engineering,0.0,,Man,White/Caucasian,25-34,,No,,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,2024
2024-09-10 19:18:04-05:00,CMP 128 Computer Science I,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,Yes,,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Non Degree seeking,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,2.0,I am only taking classes at ccm that will give me credit at the University of Miami. I'm taking these classes as STEM credits because I need a STEM credits at miami.,Man,White/Caucasian,18 and younger,,No,,No,No,No,No,No,No,No,No,No,No,No,No,2024
2024-09-10 19:18:59-05:00,CMP 128 Computer Science I,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,No Impact,Some Impact,High Impact,No Impact,High Impact,No Impact,High Impact,High Impact,No Impact,High Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Non Degree seeking,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,3.0,Computing is a great class just not something I would like to peruse as a career.,Woman,Hispanic or Latino,19-20,,No,,No,No,No,No,No,No,No,No,No,No,No,No,2024
2024-09-10 19:20:01-05:00,CMP 128 Computer Science I,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,High Impact,No Impact,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,Yes,High Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,,No,No,No,No,No,No,No,No,No,First Choice,0.0,,Man,White/Caucasian,19-20,,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,2024
